mets,metNames,metHMDB,metKeggID,metEHMNID,metFormulas,metCHEBIID,metPubChemID,metHepatoNetID,metInchiString,metCharge,b,c
prgnlone[m],pregnenolone,HMDB00253,C01953,C01953,C21H32O2,16581,8955,,"'InChI=1S/C21H32O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h4,15-19,23H,5-12H2,1-3H3/t15-,16-,17+,18-,19-,20-,21+/m0/s1",,0,0
xoltriol[m],"5beta-cholestane-3alpha,7alpha,12alpha-triol",HMDB01457,C05454,C05454,C27H48O3,16496,160520,HC01463,"'InChI=1S/C27H48O3/c1-16(2)7-6-8-17(3)20-9-10-21-25-22(15-24(30)27(20,21)5)26(4)12-11-19(28)13-18(26)14-23(25)29/h16-25,28-30H,6-15H2,1-5H3/t17-,18+,19-,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1",,0,0
xoltetrol[m],"5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol",HMDB01231,C05446,C05446,C27H48O4,17278,193321,,"'InChI=1S/C27H48O4/c1-16(15-28)6-5-7-17(2)20-8-9-21-25-22(14-24(31)27(20,21)4)26(3)11-10-19(29)12-18(26)13-23(25)30/h16-25,28-31H,5-15H2,1-4H3/t16?,17-,18+,19-,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1",,0,0
thcholst[m],"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al",HMDB03533,C01301,,C27H46O4,16466,439479,HC00757,"'InChI=1S/C27H46O4/c1-16(15-28)6-5-7-17(2)20-8-9-21-25-22(14-24(31)27(20,21)4)26(3)11-10-19(29)12-18(26)13-23(25)30/h15-25,29-31H,5-14H2,1-4H3/t16?,17-,18+,19-,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1",,0,0
thcholstoic[m],"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate",HMDB03873,C04722,C04722,C27H45O5,48043,23657849,HC01340,"'InChI=1S/C27H46O5/c1-15(6-5-7-16(2)25(31)32)19-8-9-20-24-21(14-23(30)27(19,20)4)26(3)11-10-18(28)12-17(26)13-22(24)29/h15-24,28-30H,5-14H2,1-4H3,(H,31,32)/t15-,16?,17+,18-,19-,20+,21+,22-,23+,24+,26+,27-/m1/s1",,0,0
xol7ah2[m],"5beta-cholestane-3alpha,7alpha-diol",HMDB06893,C05452,C05452,C27H48O2,28047,3080603,HC01461,"'InChI=1S/C27H48O2/c1-17(2)7-6-8-18(3)21-9-10-22-25-23(12-14-27(21,22)5)26(4)13-11-20(28)15-19(26)16-24(25)29/h17-25,28-29H,6-16H2,1-5H3/t18-,19+,20-,21-,22+,23+,24-,25+,26+,27-/m1/s1",,0,0
xol7ah3[m],"5beta-cholestane-3alpha,7alpha,26-triol",HMDB12455,C05444,C05444,C27H48O3,28540,3082089,HC01453,"'InChI=1S/C27H48O3/c1-17(16-28)6-5-7-18(2)21-8-9-22-25-23(11-13-27(21,22)4)26(3)12-10-20(29)14-19(26)15-24(25)30/h17-25,28-30H,5-16H2,1-4H3/t17?,18-,19+,20-,21-,22+,23+,24-,25+,26+,27-/m1/s1",,0,0
xol7ah2al[m],"3alpha,7alpha-dihydroxy-5beta-cholestan-26-al",HMDB06894,C05445,C05445,C27H46O3,27428,5460041,HC01454,"'InChI=1S/C27H46O3/c1-17(16-28)6-5-7-18(2)21-8-9-22-25-23(11-13-27(21,22)4)26(3)12-10-20(29)14-19(26)15-24(25)30/h16-25,29-30H,5-15H2,1-4H3/t17?,18-,19+,20-,21-,22+,23+,24-,25+,26+,27-/m1/s1",,0,0
xol27oh[m],26-hydroxycholesterol,HMDB02103,C15610,C06340,C27H46O2,17703,99470,,"'InChI=1S/C27H46O2/c1-18(17-28)6-5-7-19(2)23-10-11-24-22-9-8-20-16-21(29)12-14-26(20,3)25(22)13-15-27(23,24)4/h8,18-19,21-25,28-29H,5-7,9-17H2,1-4H3/t18?,19-,21+,22+,23-,24+,25+,26+,27-/m1/s1",,0,0
taxol[c],paclitaxel,,C07394,,C47H31NO14,45863,36314,,"'InChI=1S/C47H51NO14/c1-25-31(60-43(56)36(52)35(28-16-10-7-11-17-28)48-41(54)29-18-12-8-13-19-29)23-47(57)40(61-42(55)30-20-14-9-15-21-30)38-45(6,32(51)22-33-46(38,24-58-33)62-27(3)50)39(53)37(59-26(2)49)34(25)44(47,4)5/h7-21,31-33,35-38,40,51-52,57H,22-24H2,1-6H3,(H,48,54)/t31-,32-,33+,35-,36+,37+,38-,40-,45+,46-,47+/m0/s1",,0,0
tolbutamide[c],tolbutamide,,C07148,,C12H18N2O3S,27999,5505,,"'InChI=1S/C12H18N2O3S/c1-3-4-9-13-12(15)14-18(16,17)11-7-5-10(2)6-8-11/h5-8H,3-4,9H2,1-2H3,(H2,13,14,15)",,0,0
perillyl[c],perillyl alcohol,HMDB03634,C02452,C02452,C10H16O,15420,10819,,"InChI=1S/C10H16O/c1-8(2)10-5-3-9(7-11)4-6-10/h3,10-11H,1,4-7H2,2H3",,0,0
xol24oh[r],(24S)-24-hydroxycholesterol,HMDB01419,C13550,,C27H46O2,34310,121948,,"'InChI=1S/C27H46O2/c1-17(2)25(29)11-6-18(3)22-9-10-23-21-8-7-19-16-20(28)12-14-26(19,4)24(21)13-15-27(22,23)5/h7,17-18,20-25,28-29H,6,8-16H2,1-5H3/t18-,20+,21+,22-,23+,24+,25+,26+,27-/m1/s1",,0,0
xoltri24[r],"(24S)-7alpha,24-dihydroxycholesterol",,C15518,,C27H46O3,37640,11954196,,"'InChI=1S/C27H46O3/c1-16(2)23(29)9-6-17(3)20-7-8-21-25-22(11-13-27(20,21)5)26(4)12-10-19(28)14-18(26)15-24(25)30/h15-17,19-25,28-30H,6-14H2,1-5H3/t17-,19+,20-,21+,22+,23+,24-,25+,26+,27-/m1/s1",,0,0
hnifedipine[c],hydroxy nifedipine,,,,C17H18N2O7,,,,,,0,0
whtststerone[r],w hydroxy testosterone,HMDB06769,C05294,,C19H28O3,798,16395893,,"'InChI=1/C19H28O3/c1-18-8-7-16-14(15(18)4-5-17(18)22)3-2-12-10-13(21)6-9-19(12,16)11-20/h10,14-17,20,22H,2-9,11H2,1H3/t14-,15?,16-,17-,18-,19+/m0/s1",,0,0
12harachd[r],12 hydroxy arachidonic acid,HMDB06111,,,C20H31O3,,5312983,,"'InChI=1/C20H32O3/c1-2-3-4-5-10-13-16-19(21)17-14-11-8-6-7-9-12-15-18-20(22)23/h7-11,13-14,17,19,21H,2-6,12,15-16,18H2,1H3,(H,22,23)/b9-7+,11-8-,13-10-,17-14-",,0,0
wharachd[r],w-hydroxyl arachidonic acid,HMDB02344,C14748,,C20H31O3,34306,5283157,,"'InChI=1/C20H32O3/c21-19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20(22)23/h4,6,8,10,12,14,16,18,21H,1-3,5,7,9,11,13,15,17,19H2,(H,22,23)/b6-4+,10-8+,14-12+,18-16+",,0,0
leuktrB4woh[r],w-hydroxyl leukotriene B4,HMDB01509,C04853,,C20H31O5,15646,440514,,"'InChI=1/C20H32O5/c21-17-10-6-2-1-3-7-12-18(22)13-8-4-5-9-14-19(23)15-11-16-20(24)25/h3-5,7-9,13-14,18-19,21-23H,1-2,6,10-12,15-17H2,(H,24,25)/b5-4+,7-3-,13-8+,14-9-/t18-,19-/m1/s1",,0,0
18harachd[r],18 hydroxy arachidonic acid,HMDB06245,,,C20H31O3,,11141754,,"'InChI=1/C20H32O3/c1-2-19(21)17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-20(22)23/h4-7,10-13,19,21H,2-3,8-9,14-18H2,1H3,(H,22,23)/b6-4-,7-5-,12-10-,13-11-/t19-/m1/s1",,0,0
xoltri25[r],"7alpha,25-dihydroxycholesterol",HMDB06280,C15520,,C27H46O3,37623,11954197,,"'InChI=1S/C27H46O3/c1-17(7-6-12-25(2,3)30)20-8-9-21-24-22(11-14-27(20,21)5)26(4)13-10-19(28)15-18(26)16-23(24)29/h16-17,19-24,28-30H,6-15H2,1-5H3/t17-,19+,20-,21+,22+,23-,24+,26+,27-/m1/s1",,0,0
xol27oh[r],26-hydroxycholesterol,HMDB02103,C15610,C06340,C27H46O2,17703,99470,,"'InChI=1S/C27H46O2/c1-18(17-28)6-5-7-19(2)23-10-11-24-22-9-8-20-16-21(29)12-14-26(20,3)25(22)13-15-27(23,24)4/h8,18-19,21-25,28-29H,5-7,9-17H2,1-4H3/t18?,19-,21+,22+,23-,24+,25+,26+,27-/m1/s1",,0,0
xoltri27[r],"7alpha,26-dihydroxycholesterol",HMDB06281,C06341,,C27H46O3,18431,440985,,"'InChI=1S/C27H46O3/c1-17(16-28)6-5-7-18(2)21-8-9-22-25-23(11-13-27(21,22)4)26(3)12-10-20(29)14-19(26)15-24(25)30/h15,17-18,20-25,28-30H,5-14,16H2,1-4H3/t17?,18-,20+,21-,22+,23+,24-,25+,26+,27-/m1/s1",,0,0
xoldiolone[r],"7alpha,12alpha-Dihydroxycholest-4-en-3-one",HMDB02197,C17339,C05457,C27H44O3,28477,3081958,HC01465,"'InChI=1S/C27H44O3/c1-16(2)7-6-8-17(3)20-9-10-21-25-22(15-24(30)27(20,21)5)26(4)12-11-19(28)13-18(26)14-23(25)29/h13,16-17,20-25,29-30H,6-12,14-15H2,1-5H3/t17-,20-,21+,22+,23-,24+,25+,26+,27-/m1/s1",,0,0
leuktrB4wcooh[r],w-carboxy leukotriene B4,HMDB06059,C05950,,C20H28O6,27562,5280877,,"'InChI=1/C20H30O6/c21-17(11-6-2-1-3-9-15-19(23)24)12-7-4-5-8-13-18(22)14-10-16-20(25)26/h2,4-8,12-13,17-18,21-22H,1,3,9-11,14-16H2,(H,23,24)(H,25,26)/b5-4+,6-2-,12-7+,13-8-/t17-,18-/m1/s1",,0,0
20ahchsterol[m],20-hydroxycholesterol,HMDB06283,C05500,C05500,C27H46O2,1296,121935,,"'InChI=1S/C27H46O2/c1-18(2)7-6-14-27(5,29)24-11-10-22-21-9-8-19-17-20(28)12-15-25(19,3)23(21)13-16-26(22,24)4/h8,18,20-24,28-29H,6-7,9-17H2,1-5H3/t20-,21-,22-,23-,24-,25-,26-,27-/m0/s1",,0,0
pro_L[m],L-proline,HMDB00162,C00148,,C5H9NO2,17203,145742,HC00145,"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1",,0,0
pa_hs[r],phosphatidate(2-),,,C00416,C3H5O4PFULLRCO2FULLR2CO2,57739,,,,,0,0
pa_hs[g],phosphatidate(2-),,,C00416,C3H5O4PFULLRCO2FULLR2CO2,57739,,,,,0,0
pac[c],phenylacetate,HMDB00209,C07086,C07086,C8H7O2,30745,999,HC01781,"InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)/p-1",,0,0
phaccoa[c],phenylacetyl-CoA(4-),HMDB06503,C00582,,C29H38N7O17P3S,15537,165620,,"'InChI=1S/C29H42N7O17P3S/c1-29(2,24(40)27(41)32-9-8-19(37)31-10-11-57-20(38)12-17-6-4-3-5-7-17)14-50-56(47,48)53-55(45,46)49-13-18-23(52-54(42,43)44)22(39)28(51-18)36-16-35-21-25(30)33-15-34-26(21)36/h3-7,15-16,18,22-24,28,39-40H,8-14H2,1-2H3,(H,31,37)(H,32,41)(H,45,46)(H,47,48)(H2,30,33,34)(H2,42,43,44)/p-4/t18-,22-,23-,24+,28-/m1/s1",,0,0
paf_hs[c],1-alkyl 2-acteylglycerol 3-phosphocholine,,,,C11H23O4NPFULLRCO2,36707,,,,,0,0
pail_hs[n],1-phosphatidyl-1D-myo-inositol(1-),,,C01194,C9H16O9PFULLRCO2FULLR2CO2,57880,,HC02009,,,0,0
pail45p_hs[c],"phosphatidylinositol 4,5-bisphosphate",,,C04637,C9H14O15P3FULLRCO2FULLR2CO2,28910,,,,,0,0
pail45p_hs[n],"phosphatidylinositol 4,5-bisphosphate",,,C04637,C9H14O15P3FULLRCO2FULLR2CO2,28910,,,,,0,0
pail4p_hs[c],1-phosphatidyl-1D-myo-inositol 4-phosphate(3-),,,C01277,C9H15O12P2FULLRCO2FULLR2CO2,58178,,,,,0,0
pail4p_hs[n],1-phosphatidyl-1D-myo-inositol 4-phosphate(3-),,,C01277,C9H15O12P2FULLRCO2FULLR2CO2,58178,,,,,0,0
pan4p[c],Pantetheine 4'-phosphate,HMDB01416,C01134,C01134,C11H21N2O7PS,16858,987,HC00681,"'InChI=1S/C11H23N2O7PS/c1-11(2,7-20-21(17,18)19)9(15)10(16)13-4-3-8(14)12-5-6-22/h9,15,22H,3-7H2,1-2H3,(H,12,14)(H,13,16)(H2,17,18,19)/p-2",,0,0
ptth[c],pantetheine,HMDB03426,C00831,C00831,C11H22N2O4S,16753,439322,HC00554,"'InChI=1S/C11H22N2O4S/c1-11(2,7-14)9(16)10(17)13-4-3-8(15)12-5-6-18/h9,14,16,18H,3-7H2,1-2H3,(H,12,15)(H,13,17)/t9-/m0/s1",,0,0
pchol_hs[m],Phosphatidylcholine,,,C00157,C8H18NO4PFULLRCO2FULLR2CO2,,,HC02000,,,0,0
pchol_hs[r],Phosphatidylcholine,,,C00157,C8H18NO4PFULLRCO2FULLR2CO2,,,HC02000,,,0,0
pchol_hs[g],Phosphatidylcholine,,,C00157,C8H18NO4PFULLRCO2FULLR2CO2,,,HC02000,,,0,0
am6sa[c],2-aminomuconate 6-semialdehyde(1-),HMDB01280,C03824,C03824,C6H7NO3,15745,5280625,HC01186,"InChI=1S/C6H7NO3/c7-5(6(9)10)3-1-2-4-8/h1-4H,7H2,(H,9,10)/b2-1-,5-3+",,0,0
pcollglys[c],Procollagen L-lysine,,C03020,,C7H14N3O2R2,,,HC00904,,,0,0
pcollg5hlys[c],erythro-5-hydroxy-L-lysinium(1+),HMDB00450,C16741,C01211,C6H14N2O3,18040,3032849,,"'InChI=1S/C6H14N2O3/c7-3-4(9)1-2-5(8)6(10)11/h4-5,9H,1-3,7-8H2,(H,10,11)/t4-,5+/m1/s1",,0,0
camp[g],"3',5'-cyclic AMP(1-)",HMDB00058,C00575,C00575,C10H11N5O6P,17489,6076,HC00434,"'InChI=1S/C10H12N5O6P/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(16)7-4(20-10)1-19-22(17,18)21-7/h2-4,6-7,10,16H,1H2,(H,17,18)(H2,11,12,13)/p-1/t4-,6-,7-,10-/m1/s1",,0,0
amp[g],AMP,HMDB00045,C00020,C00020,C10H12N5O7P,16027,6083,HC00030,"'InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/p-2/t4-,6-,7-,10-/m1/s1",,0,0
35cgmp[g],"3',5'-cyclic GMP(1-)",HMDB01314,C00942,C00942,C10H11N5O7P,16356,24316,HC00592,"'InChI=1S/C10H12N5O7P/c11-10-13-7-4(8(17)14-10)12-2-15(7)9-5(16)6-3(21-9)1-20-23(18,19)22-6/h2-3,5-6,9,16H,1H2,(H,18,19)(H3,11,13,14,17)/p-1/t3-,5-,6-,9-/m1/s1",,0,0
pdx5p[c],Pyridoxine 5'-phosphate,HMDB01319,C00627,C00627,C8H10NO6P,28803,1055,HC00459,"'InChI=1S/C8H12NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14/h2,10-11H,3-4H2,1H3,(H2,12,13,14)/p-2",,0,0
pydx5p[c],Pyridoxal 5'-phosphate,HMDB01491,C00018,C00018,C8H8NO6P,18405,1051,HC00028,"'InChI=1S/C8H10NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14/h2-3,11H,4H2,1H3,(H2,12,13,14)/p-2",,0,0
pydxn[c],Pyridoxine,HMDB00239,C00314,C00314,C8H11NO3,16709,1054,HC00268,"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3",,0,0
pe_hs[g],phosphatidylethanolamine,,,C00350,C5H12NO4PFULLRCO2FULLR2CO2,16038,,HC02002,,,0,0
pe_hs[m],phosphatidylethanolamine,,,C00350,C5H12NO4PFULLRCO2FULLR2CO2,16038,,HC02002,,,0,0
peamn[c],2-phenylethanaminium,HMDB12275,C05332,C05332,C8H12N,18397,1001,,"InChI=1S/C8H11N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7,9H2/p+1",,0,0
pacald[c],phenylacetaldehyde,HMDB06236,C00601,C00601,C8H8O,16424,998,HC00448,"InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2",,0,0
pecgoncoa[r],Pseudoecgonyl-CoA,HMDB06403,C12450,,C30H46N8O18P3S,,443846,,"'InChI=1/C30H49N8O18P3S/c1-30(2,24(42)27(43)33-7-6-19(40)32-8-9-60-29(44)20-16-5-4-15(37(16)3)10-17(20)39)12-53-59(50,51)56-58(48,49)52-11-18-23(55-57(45,46)47)22(41)28(54-18)38-14-36-21-25(31)34-13-35-26(21)38/h13-18,20,22-24,28,39,41-42H,4-12H2,1-3H3,(H,32,40)(H,33,43)(H,48,49)(H,50,51)(H2,31,34,35)(H2,45,46,47)/t15?,16?,17-,18+,20-,22+,23+,24?,28+/m0/s1",,0,0
pristcoa[x],pristanoyl coa,,,,C40H68N7O17P3S,51341,25137904,,"'InChI=1/C40H72N7O17P3S/c1-25(2)11-8-12-26(3)13-9-14-27(4)15-10-16-28(5)39(52)68-20-19-42-30(48)17-18-43-37(51)34(50)40(6,7)22-61-67(58,59)64-66(56,57)60-21-29-33(63-65(53,54)55)32(49)38(62-29)47-24-46-31-35(41)44-23-45-36(31)47/h23-29,32-34,38,49-50H,8-22H2,1-7H3,(H,42,48)(H,43,51)(H,56,57)(H,58,59)(H2,41,44,45)(H2,53,54,55)/t26?,27?,28?,29-,32-,33-,34+,38-/m1/s1/f/h42-43,53-54,56,58H,41H2",,0,0
3php[c],3-phosphonatooxypyruvate(3-),HMDB01024,C03232,C03232,C3H2O7P,30933,105,HC01082,"InChI=1S/C3H5O7P/c4-2(3(5)6)1-10-11(7,8)9/h1H2,(H,5,6)(H2,7,8,9)/p-3",,0,0
prostgh2[c],prostaglandin H2(1-),HMDB01381,C00427,C00427,C20H31O5,15554,445049,,"'InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18-14-19(17)25-24-18)10-7-4-5-8-11-20(22)23/h4,7,12-13,15-19,21H,2-3,5-6,8-11,14H2,1H3,(H,22,23)/p-1/b7-4-,13-12+/t15-,16+,17+,18-,19+/m0/s1",,0,0
prostgd2[c],prostaglandin D2(1-),HMDB01403,C00696,C00696,C20H31O5,15555,448457,,"'InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,15-18,21-22H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/p-1/b7-4-,13-12+/t15-,16+,17+,18-/m0/s1",,0,0
prostgh2[r],prostaglandin H2(1-),HMDB01381,C00427,C00427,C20H31O5,15554,445049,,"'InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18-14-19(17)25-24-18)10-7-4-5-8-11-20(22)23/h4,7,12-13,15-19,21H,2-3,5-6,8-11,14H2,1H3,(H,22,23)/p-1/b7-4-,13-12+/t15-,16+,17+,18-,19+/m0/s1",,0,0
prostgd2[r],prostaglandin D2(1-),HMDB01403,C00696,C00696,C20H31O5,15555,448457,,"'InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,15-18,21-22H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/p-1/b7-4-,13-12+/t15-,16+,17+,18-/m0/s1",,0,0
prostge2[r],prostaglandin E2(1-),HMDB01220,C00584,C00584,C20H31O5,15551,5280360,,"'InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,15-17,19,21,23H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/p-1/b7-4-,13-12+/t15-,16+,17+,19+/m0/s1",,0,0
prostgi2[r],prostaglandin I2(1-),HMDB01335,C01312,C01312,C20H31O5,15552,5282411,,"'InChI=1S/C20H32O5/c1-2-3-4-7-14(21)10-11-16-17-12-15(8-5-6-9-20(23)24)25-19(17)13-18(16)22/h8,10-11,14,16-19,21-22H,2-7,9,12-13H2,1H3,(H,23,24)/p-1/b11-10+,15-8-/t14-,16+,17+,18+,19-/m0/s1",,0,0
2pglyc[c],2-phosphonatoglycolate(3-),HMDB00816,C00988,C00988,C2H2O6P,17150,529,,"InChI=1S/C2H5O6P/c3-2(4)1-8-9(5,6)7/h1H2,(H,3,4)(H2,5,6,7)/p-3",,0,0
pgp_hs[c],phosphatidyl glycerol phosphate,,,,C6H11O9P2FULLRCO2FULLR2CO2,,,HC02095,,,0,0
pheacgln[c],(2S)-4-carbamoyl-2-(2-phenylacetamido)butanoate,HMDB06344,C04148,,C13H16N2O4,17884,92258,,"'InChI=1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1",,0,0
1p3h5c[m],L-1-Pyrroline-3-hydroxy-5-carboxylate,HMDB01369,C04281,C04281,C5H6NO3,6151,11966267,HC01261,"'InChI=1S/C5H7NO3/c7-3-1-4(5(8)9)6-2-3/h2-4,7H,1H2,(H,8,9)/p-1/t3-,4+/m1/s1",,0,0
phe_L[c],L-phenylalanine,HMDB00159,C00079,C00079,C9H11NO2,17295,6140,HC00081,"'InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",,0,0
phpyr[c],keto-phenylpyruvate,HMDB00205,C00166,C00166,C9H7O3,30851,997,,"InChI=1S/C9H8O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,12)/p-1",,0,0
phe_L[m],L-phenylalanine,HMDB00159,C00079,C00079,C9H11NO2,17295,6140,HC00081,"'InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",,0,0
phpyr[m],keto-phenylpyruvate,HMDB00205,C00166,C00166,C9H7O3,30851,997,,"InChI=1S/C9H8O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,12)/p-1",,0,0
thbpt4acam[c],4a-hydroxytetrahydrobiopterin,HMDB02281,C15522,CE1951,C9H15N5O4,15374,129803,,"'InChI=1S/C9H15N5O4/c1-3(15)5(16)4-2-11-6-9(18,14-4)7(17)13-8(10)12-6/h3-5,14-16,18H,2H2,1H3,(H3,10,11,12,13,17)",,0,0
phytcoa[x],phytanoyl-CoA(4-),HMDB01359,C02060,,C41H70N7O17P3S,15538,439640,,"'InChI=1S/C41H74N7O17P3S/c1-26(2)11-8-12-27(3)13-9-14-28(4)15-10-16-29(5)21-32(50)69-20-19-43-31(49)17-18-44-39(53)36(52)41(6,7)23-62-68(59,60)65-67(57,58)61-22-30-35(64-66(54,55)56)34(51)40(63-30)48-25-47-33-37(42)45-24-46-38(33)48/h24-30,34-36,40,51-52H,8-23H2,1-7H3,(H,43,49)(H,44,53)(H,57,58)(H,59,60)(H2,42,45,46)(H2,54,55,56)/p-4/t27?,28?,29?,30-,34-,35-,36+,40-/m1/s1",,0,0
succ[x],Succinate,HMDB00254,C00042,C00042,C4H4O4,15741,1110,HC00049,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2",,0,0
phyQ[c],phylloquinone,HMDB03555,C02059,,C31H46O2,18067,5280483,,"'InChI=1S/C31H46O2/c1-22(2)12-9-13-23(3)14-10-15-24(4)16-11-17-25(5)20-21-27-26(6)30(32)28-18-7-8-19-29(28)31(27)33/h7-8,18-20,22-24H,9-17,21H2,1-6H3/b25-20+/t23-,24-/m1/s1",,0,0
pail345p_hs[c],"1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)",,,C05981,C9H13O18P4FULLRCO2FULLR2CO2,57836,,,,,0,0
pail345p_hs[n],"1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)",,,C05981,C9H13O18P4FULLRCO2FULLR2CO2,57836,,,,,0,0
pi[n],hydrogenphosphate,HMDB00973,C00009,C00009,HO4P,43474,1004,HC00019,"InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-2",,0,0
pail34p_hs[c],"1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)",,,,C9H14O15P3FULLRCO2FULLR2CO2,57658,,,,,0,0
pail34p_hs[n],"1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)",,,,C9H14O15P3FULLRCO2FULLR2CO2,57658,,,,,0,0
pail3p_hs[n],1-phosphatidyl-1D-myo-inositol 3-phosphate(3-),,,C04549,C9H15O12P2FULLRCO2FULLR2CO2,58088,,,,,0,0
pail3p_hs[c],1-phosphatidyl-1D-myo-inositol 3-phosphate(3-),,,C04549,C9H15O12P2FULLRCO2FULLR2CO2,58088,,,,,0,0
pail35p_hs[c],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)",,,,C9H14O15P3FULLRCO2FULLR2CO2,57923,,,,,0,0
pail5p_hs[c],1-phosphatidyl-1D-myo-inositol 5-phosphate(3-),,,,C9H15O12P2FULLRCO2FULLR2CO2,57795,,,,,0,0
pail4p_hs[r],1-phosphatidyl-1D-myo-inositol 4-phosphate(3-),,,C01277,C9H15O12P2FULLRCO2FULLR2CO2,58178,,,,,0,0
pail34p_hs[r],"1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)",,,,C9H14O15P3FULLRCO2FULLR2CO2,57658,,,,,0,0
pail5p_hs[r],1-phosphatidyl-1D-myo-inositol 5-phosphate(3-),,,,C9H15O12P2FULLRCO2FULLR2CO2,57795,,,,,0,0
pail35p_hs[r],"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)",,,,C9H14O15P3FULLRCO2FULLR2CO2,57923,,,,,0,0
pail5p_hs[n],1-phosphatidyl-1D-myo-inositol 5-phosphate(3-),,,,C9H15O12P2FULLRCO2FULLR2CO2,57795,,,,,0,0
pail_hs[r],1-phosphatidyl-1D-myo-inositol(1-),,,C01194,C9H16O9PFULLRCO2FULLR2CO2,57880,,HC02009,,,0,0
pail3p_hs[r],1-phosphatidyl-1D-myo-inositol 3-phosphate(3-),,,C04549,C9H15O12P2FULLRCO2FULLR2CO2,58088,,,,,0,0
pepslys[r],peptide sans lysine,,,,X,,,,,,0,0
tmlys[r],"N6,N6,N6-Trimethyl-L-lysine",HMDB01325,C03793,C03793,C9H20N2O2,17311,440120,,"'InChI=1S/C9H20N2O2/c1-11(2,3)7-5-4-6-8(10)9(12)13/h8H,4-7,10H2,1-3H3/p+1/t8-/m0/s1",,0,0
