rid,EHMN,old_rid,Metabolite name,other
2929,C05874,,(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),
2930,C05874,,(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),
2931,[],,"(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog",
2932,[],,"(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog",
2933,C05873,,(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),
2934,C05873,,(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),
2935,[],,"(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog",
2936,[],,"(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog",
2937,C00661,,Glyceraldehyde 3-phosphate,
2938,C00670,424,sn-Glycero-3-phosphocholine,
2939,C00092,82,D-Glucose 6-phosphate,
2940,C00092,82,D-Glucose 6-phosphate,
2941,[],,gibberellin A1(1-),
2942,[],,GA2,
2943,[],,glucosaminyl-acylphosphatidylinositol,
2944,[],,glucosaminyl-acylphosphatidylinositol,
2945,C00984,512,D-Galactose,
2946,C00984,512,D-Galactose,
2947,C00124,110,D-Galactose,
2948,[],,Lactoneotetraosylceramide,
2949,C00446,321,"(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate",
2950,[],,(Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1,
2951,[],,(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1,
2952,[],,nLc8Cer,
2953,[],,i-antigen,
2954,[],,I-antigen,
2955,[],,Gal-GlcNAc-Gal globoside,
2956,[],,Gal-GlcNAc-Gal globoside,
2957,[],,Gal-GlcNAc-Gal globoside,
2958,[],,Lc4Cer,
2959,[],,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1,
2960,[],,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1,
2961,[],,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1,
2962,[],,(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1,
2963,[],,(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1,
2964,[],,(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1,
2965,[],,Type IB glycolipid,
2966,[],,(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1,
2967,[],,(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1,
2968,[],,(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1,
2969,[],,Gal-Gal-Gal-Gal-Gal-Glc-Cer,
2970,[],,Gal-Gal-Gal-Gal-Gal-Glc-Cer,
2971,[],,Gal-Gal-Gal-Gal-Gal-Glc-Cer,
2972,[],,Gal-Gal-Gal-Gal-Glc-Cer,
2973,[],,galactosylgloboside,
2974,[],,galactosyl glucosyl ceramide,
2975,[],,galactosyl glucosyl ceramide,
2976,[],,galactosyl glucosyl ceramide,
2977,C02686,815,D-galactosyl-N-acylsphingosine,
2978,C02686,815,D-galactosyl-N-acylsphingosine,
2979,C02686,815,D-galactosyl-N-acylsphingosine,
2980,C02686,815,D-galactosyl-N-acylsphingosine,
2981,C02686,815,D-galactosyl-N-acylsphingosine,
2982,C02686,815,D-galactosyl-N-acylsphingosine,
2983,C01697,692,galactitol,
2984,[],,Gal-Gal-Gal-Glc-Cer,
2985,C00329,254,D-Glucosamine,
2986,C00329,254,D-Glucosamine,
2987,C00352,270,D-Glucosamine 6-phosphate,
2988,C03838,971,N1-(5-Phospho-D-ribosyl)glycinamide,
2989,[],,globoside,
2990,[],,globoside,
2991,[],,globoside,
2992,[],,globoside,
2993,C00266,217,glycolaldehyde,
2994,C00266,217,glycolaldehyde,
2995,C01921,717,glycocholate,
2996,C01921,717,glycocholate,
2997,C01921,717,glycocholate,
2998,[],,N-acetylneuraminosyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminosyl)-D-galactosyl-D-glucosylceramide dianion,
2999,[],,GD1b,
3000,[],,GD1beta,
3001,[],,GD1beta,
3002,[],,GD1beta,
3003,[],,GD1c,
3004,[],,GD1c,
3005,[],,GD1c,
3006,[],,GD2,
3007,[],,GD3,
3008,[],,GD3,
3009,C00035,33,GDP,
3010,C00035,33,GDP,
3011,C00035,33,GDP,
3012,C00035,33,GDP,
3013,C00035,33,GDP,
3014,C01222,596,GDP-4-dehydro-6-deoxy-alpha-D-mannose(2-),
3015,C00325,251,GDP-L-fucose(2-),
3016,C00325,251,GDP-L-fucose(2-),
3017,C00096,86,GDP-alpha-D-mannose(2-),
3018,C00353,271,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",
3019,[],,"primed glycogenin (glycogenin-8[1,4-Glc])",
3020,C02670,813,"D-glucurono-6,3-lactone",
3021,C02670,813,"D-glucurono-6,3-lactone",
3022,C02670,813,"D-glucurono-6,3-lactone",
3023,C00031,30,D-glucose,
3024,C00031,30,D-glucose,
3025,C00031,30,D-glucose,
3026,C00031,30,D-glucose,
3027,C00031,30,D-glucose,
3028,C04147,,"glucose-1,3-mannose oligosaccharide",
3029,[],,"(2)[glucose-1,3]-mannose oligosaccharide",
3030,[],,"glucose-1,2-(2)[glucose-1,3]-mannose oligosaccharide",
3031,C00257,212,D-gluconate,
3032,C00818,467,D-glucarate(2-),
3033,C00818,467,D-glucarate(2-),
3034,C00191,167,D-glucuronate,
3035,C00191,167,D-glucuronate,
3036,C00191,167,D-glucuronate,
3037,C00191,167,D-glucuronate,
3038,C05385,,D-Glucuronate 1-phosphate,
3039,[],,beta glucan-glycocholate complex,
3040,C00064,57,L-glutamine,
3041,C00064,57,L-glutamine,
3042,C00064,57,L-glutamine,
3043,C00064,57,L-glutamine,
3044,[],,beta glucan-taurocholic acid complex,
3045,[],,beta glucan-taurodeoxycholic acid complex,
3046,C00025,24,L-glutamate(1-),
3047,C00025,24,L-glutamate(1-),
3048,C00025,24,L-glutamate(1-),
3049,C00025,24,L-glutamate(1-),
3050,C00025,24,L-glutamate(1-),
3051,C03287,889,L-Glutamate 5-phosphate,
3052,C01165,567,L-Glutamate 5-semialdehyde,
3053,C01165,567,L-Glutamate 5-semialdehyde,
3054,C03740,955,5-L-Glutamyl-L-alanine,
3055,C00669,423,gamma-L-Glutamyl-L-cysteine,
3056,C01190,583,D-glucosyl-N-acylsphingosine,
3057,C01190,583,D-glucosyl-N-acylsphingosine,
3058,C01190,583,D-glucosyl-N-acylsphingosine,
3059,C01190,583,D-glucosyl-N-acylsphingosine,
3060,C00527,360,glutaryl-CoA(5-),
3061,C00527,360,glutaryl-CoA(5-),
3062,C00048,44,glyoxylate,
3063,C00048,44,glyoxylate,
3064,C00048,44,glyoxylate,
3065,C00037,35,Glycine,
3066,C00037,35,Glycine,
3067,C00037,35,Glycine,
3068,C00037,35,Glycine,
3069,C00037,35,Glycine,
3070,C00577,382,D-Glyceraldehyde,
3071,C00577,382,D-Glyceraldehyde,
3072,C00719,444,glycine betaine,
3073,C00719,444,glycine betaine,
3074,C00719,444,glycine betaine,
3075,C00116,102,Glycerol,
3076,C00116,102,Glycerol,
3077,C00116,102,Glycerol,
3078,C00258,213,D-glycerate,
3079,C00258,213,D-glycerate,
3080,[],,(S)-Glycerate,
3081,[],,(S)-Glycerate,
3082,C00093,83,Glycerol 3-phosphate,
3083,C00093,83,Glycerol 3-phosphate,
3084,C00093,83,Glycerol 3-phosphate,
3085,C00160,143,glycolate,
3086,C00160,143,glycolate,
3087,C00160,143,glycolate,
3088,C02037,,Glycyl-glycine,
3089,C02037,,Glycyl-glycine,
3090,[],,"glycogen, structure 1 (glycogenin-11[1,4-Glc])",
3091,[],,"glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})",
3092,[],,"glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})",
3093,[],,"glycogen, structure 3 (glycogenin-7[1,4-Glc])",
3094,[],,"glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})",
3095,[],,"glycogen, structure 5 (glycogenin-2[1,4-Glc])",
3096,C02155,,Glycylleucine,
3097,C02155,,Glycylleucine,
3098,[],,Glycylphenylalanine,
3099,[],,Glycylphenylalanine,
3100,[],,Glycylproline,
3101,[],,Glycylproline,
3102,[],,Glycylsarcosine,
3103,[],,Glycylsarcosine,
3104,[],,ganglioside GM1,
3105,[],,GM1alpha,
3106,[],,GM1b,
3107,[],,N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-beta-D-glucosyl-(1<->1)-ceramide anion,
3108,[],,GM2alpha,
3109,C04730,1081,alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-),
3110,C00144,129,GMP,
3111,C00144,129,GMP,
3112,C00144,129,GMP,
3113,C00144,129,GMP,
3114,C00144,129,GMP,
3115,C00144,129,GMP,
3116,[],,"GlcNAc-alpha-1,4-Core 1",
3117,[],,"GlcNAc-alpha-1,4-Core 2",
3118,[],,GP1c,
3119,[],,GP1c,
3120,[],,GP1c,
3121,[],,GP1c alpha,
3122,[],,GP1c alpha,
3123,[],,GP1c alpha,
3124,C04248,1013,6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol,
3125,[],,"{[PE-Man-],[PE-]Man},{PE-}Man-GlcN-acylPI",
3126,[],,"{[(Prot-PE-Man),(PE)-Man],[PE]}-Man-GlcN-acylPI",
3127,[],,glycophosphatidylinositol (GPI) signal sequence (C-terminal peptide),
3128,[],,GQ1b,
3129,[],,GQ1b,
3130,[],,GQ1b,
3131,[],,GQ1balpha,
3132,[],,GQ1balpha,
3133,[],,GQ1balpha,
3134,[],,GQ1c,
3135,C00341,262,Geranyl diphosphate,
3136,C00341,262,Geranyl diphosphate,
3137,C00387,292,Guanosine,
3138,C00387,292,Guanosine,
3139,C00387,292,Guanosine,
3140,C00387,292,Guanosine,
3141,[],,GT1a,
3142,[],,GT1a,
3143,[],,GT1a,
3144,[],,GT1aalpha,
3145,[],,GT1b,
3146,[],,GT1c,
3147,[],,GT2,
3148,[],,GT3,
3149,[],,GT3,
3150,C00127,113,Oxidized glutathione,
3151,C00127,113,Oxidized glutathione,
3152,C00127,113,Oxidized glutathione,
3153,C00051,46,Reduced glutathione,
3154,C00051,46,Reduced glutathione,
3155,C00051,46,Reduced glutathione,
3156,C00051,46,Reduced glutathione,
3157,C00051,46,Reduced glutathione,
3158,C00044,41,GTP,
3159,C00044,41,GTP,
3160,C00044,41,GTP,
3161,C00044,41,GTP,
3162,C00242,200,Guanine,
3163,C00242,200,Guanine,
3164,C00581,384,guanidinoacetic acid,
3165,C01040,,"L-gulono-1,4-lactone",
3166,C01040,,"L-gulono-1,4-lactone",
3167,C00800,464,L-gulonate,
3168,C00800,464,L-gulonate,
3169,[],,gums,
3170,[],,guar gum-deoxyxholic acid complex,
3171,[],,guar gum-glycocholate complex,
3172,[],,guar gum-taurocholic acid complex,
3173,C00282,228,proton,
3174,C00282,228,proton,
3175,C00080,72,proton,
3176,C00282,228,proton,
3177,C00080,72,proton,
3178,C00080,72,proton,
3179,C00080,72,proton,
3180,C00080,72,proton,
3181,C00282,228,Hydrogen,
3182,C00001,1,Water,
3183,C00001,1,Water,
3184,C00001,1,Water,
3185,C00001,1,Water,
3186,C00001,1,Water,
3187,C00001,1,Water,
3188,C00001,1,Water,
3189,C00001,1,Water,
3190,C00027,26,Hydrogen peroxide,
3191,C00027,26,Hydrogen peroxide,
3192,C00027,26,Hydrogen peroxide,
3193,C00027,26,Hydrogen peroxide,
3194,C00027,26,Hydrogen peroxide,
3195,C00027,26,Hydrogen peroxide,
3196,C00027,26,Hydrogen peroxide,
3197,C00518,354,hyaluronan,
3198,C00518,354,hyaluronan,
3199,[],,hyaluronan degradation product 1,
3200,C04794,,"hyaluronan biosynthesis, precursor 1",
3201,C04794,,"hyaluronan biosynthesis, precursor 1",
3202,[],,Albumin,
3203,[],,Albumin,
3204,[],,Albumin,
3205,[],,Antichymotrypsin,
3206,[],,Antichymotrypsin,
3207,[],,Antichymotrypsin,
3208,[],,Antitrypsin,
3209,[],,Antitrypsin,
3210,[],,Antitrypsin,
3211,[],,ApoA1,
3212,[],,ApoA1,
3213,[],,ApoA1,
3214,[],,ApoA1,
3215,[],,ApoB100,
3216,[],,ApoB100,
3217,[],,ApoB100,
3218,[],,ApoC1,
3219,[],,ApoC1,
3220,[],,ApoC2,
3221,[],,ApoC2,
3222,[],,ApoC3,
3223,[],,ApoC3,
3224,[],,ApoE,
3225,[],,ApoE,
3226,[],,ApoE,
3227,C00252,208,Isomaltose,
3228,C00283,229,hydrosulfide,
3229,C00283,229,hydrosulfide,
3230,C00383,,Malonate,
3231,C00383,,Malonate,
3232,C00417,306,cis-aconitate(3-),
3233,C00417,306,cis-aconitate(3-),
3234,C00447,322,"sedoheptulose 1,7-bisphosphate(4-)",
3235,C00628,401,"2,5-dihydroxybenzoate",
3236,C00884,,Homocarnosine,
3237,C00940,500,2-oxoglutaramate,
3238,C00940,500,2-oxoglutaramate,
3239,C00996,517,Ferricytochrome b5,
3240,C00999,518,Ferrocytochrome b5,
3241,C01097,547,D-tagatofuranose 6-phosphate(2-),
3242,C01136,556,S-Acetyldihydrolipoamide,
3243,C01169,570,S-Succinyldihydrolipoamide,
3244,C01210,,N-methylethanolaminium phosphate(1-),
3245,C01674,688,Chitobiose,
3246,C01674,688,Chitobiose,
3247,C01721,,L-Fuculose,
3248,C02170,751,Methylmalonate,
3249,C02170,751,Methylmalonate,
3250,C02512,793,L-3-Cyanoalanine,
3251,C02838,836,L-Octanoylcarnitine,
3252,C02838,836,L-Octanoylcarnitine,
3253,C02838,836,L-Octanoylcarnitine,
3254,C03360,895,4-nitrophenyl phosphate(2-),
3255,C00446,321,Galactose-1P,
3256,C03410,904,NeuNGc,
3257,C03428,909,presqualene diphosphate(3-),
3258,[],,Apo-ACP,
3259,C03691,942,"(2R,4S,5R,6R)-2-[({[(2R,3S,4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}phosphinato)oxy]-4-hydroxy-5-(2-hydroxyacetamido)-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylate",
3260,C03785,961,"D-tagatofuranose 1,6-bisphosphate(4-)",
3261,C04047,993,3-hydroxy-2-methylpropanoyl-CoA(4-),
3262,C04079,999,N-[(R)-pantothenoyl]-L-cysteinate,
3263,C04079,999,N-[(R)-pantothenoyl]-L-cysteinate,
3264,C04244,1011,"6-Lactoyl-5,6,7,8-tetrahydropterin",
3265,C04246,1012,But-2-enoyl-ACP,
3266,C04618,1057,(R)-3-Hydroxybutanoyl-ACP,
3267,C04619,1058,(R)-3-Hydroxydecanoyl-ACP,
3268,C04620,1059,(R)-3-Hydroxyoctanoyl-ACP,
3269,C04633,1060,(R)-3-Hydroxypalmitoyl-ACP,
3270,[],,10fthf5glu[c],
3271,C04874,1108,Dihydroneopterin,
3272,C05118,1131,S-(2-Methylbutanoyl)-dihydrolipoamide,
3273,C05119,1132,S-(3-Methylbutanoyl)-dihydrolipoamide,
3274,C05258,1151,(S)-3-Hydroxyhexadecanoyl-CoA,
3275,C05258,1151,(S)-3-Hydroxyhexadecanoyl-CoA,
3276,C05260,1153,(S)-3-Hydroxytetradecanoyl-CoA,
3277,C05260,1153,(S)-3-Hydroxytetradecanoyl-CoA,
3278,C05262,1155,(S)-3-Hydroxydodecanoyl-CoA,
3279,C05262,1155,(S)-3-Hydroxydodecanoyl-CoA,
3280,C05264,1157,(S)-Hydroxydecanoyl-CoA,
3281,C05264,1157,(S)-Hydroxydecanoyl-CoA,
3282,C05266,1159,(S)-Hydroxyoctanoyl-CoA,
3283,C05267,1160,3-Oxooctanoyl-CoA,
3284,C05268,1161,(S)-Hydroxyhexanoyl-CoA,
3285,C05269,1162,3-Oxohexanoyl-CoA,
3286,C05270,1163,Hexanoyl-CoA,
3287,C05271,1164,(2E)-Hexenoyl-CoA,
3288,C05273,1166,trans-tetradec-2-enoyl-CoA(4-),
3289,C05273,1166,trans-tetradec-2-enoyl-CoA(4-),
3290,C05275,1168,trans-dec-2-enoyl-CoA(4-),
3291,C05276,1169,(2E)-Octenoyl-CoA,
3292,C05379,1192,oxalatosuccinate(3-),
3293,C05379,1192,oxalatosuccinate(3-),
3294,C05379,1192,oxalatosuccinate(3-),
3295,C05381,1193,3-Carboxy-1-hydroxypropyl-ThPP,
3296,C05394,1195,3-Keto-beta-D-galactose,
3297,C05396,1196,Lactose-6P,
3298,C05401,1199,Galactosylglycerol,
3299,C05403,1201,3-Ketolactose,
3300,C05450,1210,"3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA",
3301,C05520,1251,2-Amino-3-oxoadipate,
3302,C05529,1256,hydroxidodioxidosulfidosulfate(1-),
3303,C05585,1275,Gentisate aldehyde,
3304,C05711,1316,gamma-Glutamyl-beta-cyanoalanine,
3305,C05744,1321,Acetoacetyl-ACP,
3306,C05745,1322,Butyryl-ACP,
3307,C05746,1323,3-Oxohexanoyl-ACP,
3308,C05747,1324,D-3-Hydroxyhexanoyl-ACP,
3309,C05748,1325,(2E)-Hexenoyl-ACP,
3310,C05749,1326,Hexanoyl-ACP,
3311,C05750,1327,3-Oxooctanoyl-ACP,
3312,C05751,1328,(2E)-Octenoyl-ACP,
3313,C05752,1329,Octanoyl-ACP,
3314,C05753,1330,3-Oxodecanoyl-ACP,
3315,C05754,1331,(2E)-Decenoyl-ACP,
3316,C05755,1332,Decanoyl-ACP,
3317,C05756,1333,3-Oxododecanoyl-ACP,
3318,C05757,1334,D-3-Hydroxydodecanoyl-ACP,
3319,C05758,1335,(2E)-Dodecenoyl-ACP,
3320,C05759,1336,3-Oxotetradecanoyl-ACP,
3321,C05760,1337,(2E)-Tetradecenoyl-ACP,
3322,C05762,1339,3-Oxohexadecanoyl-ACP,
3323,C05763,1340,(2E)-Hexadecenoyl-ACP,
3324,C05766,1342,UroporphyrinogenI,
3325,C05768,1344,CoproporphyrinogenI,
3326,C05922,1377,Formamidopyrimidine nucleoside triphosphate,
3327,C05922,1377,Formamidopyrimidine nucleoside triphosphate,
3328,C05923,1378,"2,5-Diaminopyrimidine nucleoside triphosphate",
3329,C05923,1378,"2,5-Diaminopyrimidine nucleoside triphosphate",
3330,C05983,1405,Propinol adenylate,
3331,C05983,1405,Propinol adenylate,
3332,C05993,1408,Acetyl adenylate,
3333,C06114,1424,gamma-Glutamyl-3-aminopropiononitrile,
3334,C06148,1443,"2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)- amino-4-oxopyrimidine",
3335,C06148,1443,"2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)- amino-4-oxopyrimidine",
3336,C06157,1444,S-Glutaryldihydrolipoamide,
3337,C08241,,Lepidimoide,
3338,C08241,,Lepidimoide,
3339,C10905,,Activated_methyl_group,
3340,C13482,,Phosphodimethylethanolamine,
3341,C00393,,Fibrinogen,
3342,C00393,,Fibrinogen,
3343,C00393,,Fibrinogen,
3344,[],,Haptoglobin,
3345,[],,Haptoglobin,
3346,[],,Haptoglobin,
3347,[],,Plasminogen,
3348,[],,Plasminogen,
3349,[],,Plasminogen,
3350,[],,Prothrombin,
3351,[],,Prothrombin,
3352,[],,Prothrombin,
3353,C05780,,ApoTransferin,
3354,C05780,,ApoTransferin,
3355,C05780,,ApoTransferin,
3356,C04088,,Stearoyl-ACP,
3357,C11251,,Cholesterol-ester-palm,
3358,C11251,,Cholesterol-ester-palm,
3359,[],,Cholesterol-ester-palmn,
3360,[],,Cholesterol-ester-stea,
3361,[],,Cholesterol-ester-stea,
3362,C14641,,Cholesterol-ester-ol,
3363,C14641,,Cholesterol-ester-ol,
3364,C15441,,Cholesterol-ester-lin,
3365,C15441,,Cholesterol-ester-lin,
3366,[],,Cholesterol-ester-ala,
3367,[],,Cholesterol-ester-gla,
3368,[],,Cholesterol-ester-arach,
3369,[],,Cholesterol-ester-arach,
3370,[],,1-Acylglycerol-3P-palm,
3371,[],,1-Acylglycerol-3P-palmn,
3372,[],,1-Acylglycerol-3P-stea,
3373,[],,1-Acylglycerol-3P-ol,
3374,[],,1-Acylglycerol-3P-lin,
3375,[],,1-Acylglycerol-3P-arach,
3376,C16219,,3-Oxostearoyl-ACP,
3377,C16220,,3-Hydroxystearoyl-ACP,
3378,C16221,,(2E)-Octadecenoyl-ACP,
3379,C03242,,Dihomo-gamma-linolenate,
3380,C03242,,Dihomo-gamma-linolenate,
3381,C15808,,4alpha-Methylzymosterol-4-carboxylate,
3382,C15816,,3-Keto-4-methylzymosterol,
3383,C05103,,4alpha-Methylzymosterol,
3384,[],,ATP-energy,
3385,[],,ATP-energy,
3386,[],,NADH-redox-potential,
3387,[],,NADH-redox-potential,
3388,[],,NADH-redox-potential,
3389,[],,NADH-redox-potential,
3390,[],,NADPH-redox-potential,
3391,[],,NADPH-redox-potential,
3392,[],,NADPH-redox-potential,
3393,[],,NADPH-redox-potential,
3394,[],,FADH-redox-potential,
3395,[],,Proton-gradient,
3396,[],,Proton-gradient,
3397,[],,activated-sulphur,
3398,[],,Adenosylmethioninamine-potential,
3399,C14180,1577,S-(hydroxymethyl)glutathione(1-),
3400,[],,THF-hexaglutamate,
3401,[],,Glycogenin-G7G1,
3402,[],,L-Oleoylcarnitine,
3403,[],,L-Oleoylcarnitine,
3404,C03017,,O-Propanoylcarnitine,
3405,C03017,,O-Propanoylcarnitine,
3406,C02862,,O-Butanoylcarnitine,
3407,C02862,,O-Butanoylcarnitine,
3408,[],,GM4-pool,
3409,[],,GM4-pool,
3410,[],,GM2-pool,
3411,[],,GM1-pool,
3412,C00038,,Zinc,
3413,C00038,,Zinc,
3414,C01571,,caprate,
3415,C01571,,caprate,
3416,C02679,814,laurate,
3417,C14748,1581,20-hydroxy-arachidonate,
3418,C14748,1581,20-hydroxy-arachidonate,
3419,C05963,1398,thromboxane-b2,
3420,C05963,1398,thromboxane-b2,
3421,C07639,,reverse-triiodthyronine,
3422,C07639,,reverse-triiodthyronine,
3423,C03990,988,lithocholate,
3424,C03990,988,lithocholate,
3425,C02592,806,taurolithocholate,
3426,C02592,806,taurolithocholate,
3427,C15557,,glycolithocholate,
3428,C15557,,glycolithocholate,
3429,[],,ursodeoxycholate,
3430,[],,ursodeoxycholate,
3431,[],,tauroursodeoxycholate,
3432,[],,tauroursodeoxycholate,
3433,[],,glycoursodeoxycholate,
3434,[],,glycoursodeoxycholate,
3435,[],,sulfoglycolithocholate(2-),
3436,[],,sulfoglycolithocholate(2-),
3437,C03642,938,"2-[(4R)-4-[(1S,2S,5R,7R,10R,11S,14R,15R)-2,15-dimethyl-5-(sulfonatooxy)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-14-yl]pentanamido]ethane-1-sulfonate",
3438,C03642,938,"2-[(4R)-4-[(1S,2S,5R,7R,10R,11S,14R,15R)-2,15-dimethyl-5-(sulfonatooxy)tetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-14-yl]pentanamido]ethane-1-sulfonate",
3439,[],,glutathionyl-leuc4,
3440,[],,glutathionyl-leuc4,
3441,[],,S-glutathionyl-2-4-dinitrobenzene,
3442,[],,S-glutathionyl-2-4-dinitrobenzene,
3443,[],,S-glutathionyl-ethacrynic-acid,
3444,[],,S-glutathionyl-ethacrynic-acid,
3445,C04685,1070,prostaglandin A1(1-),
3446,C04685,1070,prostaglandin A1(1-),
3447,C05953,1391,prostaglandin-a2,
3448,C05953,1391,prostaglandin-a2,
3449,C00959,508,prostaglandin-b1,
3450,C00959,508,prostaglandin-b1,
3451,C05954,1392,prostaglandin-b2,
3452,C05954,1392,prostaglandin-b2,
3453,C04686,1071,prostaglandin C1(1-),
3454,C04686,1071,prostaglandin C1(1-),
3455,C05955,1393,prostaglandin-c2,
3456,C05955,1393,prostaglandin-c2,
3457,C06438,,prostaglandin-d1,
3458,C06438,,prostaglandin-d1,
3459,C13802,,prostaglandin-d3,
3460,C13802,,prostaglandin-d3,
3461,C06439,1470,prostaglandin-e3,
3462,C06439,1470,prostaglandin-e3,
3463,C06475,,prostaglandin-f1alpha,
3464,C06475,,prostaglandin-f1alpha,
3465,C02314,,prostaglandin-f2beta,
3466,C02314,,prostaglandin-f2beta,
3467,C05956,1394,prostaglandin-g2,
3468,C05956,1394,prostaglandin-g2,
3469,[],,sulfochenodeoxycholate,
3470,[],,sulfochenodeoxycholate,
3471,[],,mitoApo-ACP,
3472,[],,mitoACP,
3473,C06123,,Hexadecenal,
3474,CE0852,1689,palmitoleyl-CoA(4-),
3475,CE0852,1689,palmitoleyl-CoA(4-),
3476,CE0852,1689,palmitoleyl-CoA(4-),
3477,[],,palmitoleoyl-Carnitine,
3478,[],,palmitoleoyl-Carnitine,
3479,[],,palmitoleoyl-Carnitine,
3480,[],,linoleic-Carnitine,
3481,[],,linoleic-Carnitine,
3482,[],,linoleic-Carnitine,
3483,[],,"trans,cis-octadeca-2,9-dienoyl-CoA",
3484,[],,(S)-3-hydroxyoleyleoyl-CoA,
3485,[],,3-oxooleoyl-CoA,
3486,[],,Malonyl-Carnitin,
3487,[],,Malonyl-Carnitin,
3488,[],,Malonyl-Carnitin,
3489,[],,Malonyl-Carnitin,
3490,C00288,231,Bicarbonate,
3491,C00288,231,Bicarbonate,
3492,C00288,231,Bicarbonate,
3493,C09315,,umbelliferone,
3494,C09315,,umbelliferone,
3495,C05330,,L-homocysteine,
3496,C00249,206,Hexadecanoate (n-C16:0),
3497,C00249,206,Hexadecanoate (n-C16:0),
3498,C00249,206,Hexadecanoate (n-C16:0),
3499,C00249,206,Hexadecanoate (n-C16:0),
3500,C00249,206,Hexadecanoate (n-C16:0),
3501,CE0850,1688,Hexadecenoate (n-C16:1),
3502,CE0850,1688,Hexadecenoate (n-C16:1),
3503,CE0850,1688,Hexadecenoate (n-C16:1),
3504,CE0850,1688,Hexadecenoate (n-C16:1),
3505,CE0850,1688,Hexadecenoate (n-C16:1),
3506,CE0850,1688,Hexadecenoate (n-C16:1),
3507,C02990,857,Hexadecenoyl carnitine,
3508,C02990,857,Hexadecenoyl carnitine,
3509,[],,Hexadecenoyl-CoA (n-C16:1CoA),
3510,[],,Hexadecenoyl-CoA (n-C16:1CoA),
3511,C05272,1165,trans-Hexadec-2-enoyl-CoA,
3512,C05272,1165,trans-Hexadec-2-enoyl-CoA,
3513,C05272,1165,trans-Hexadec-2-enoyl-CoA,
3514,C05272,1165,trans-Hexadec-2-enoyl-CoA,
3515,[],,trans-Hexadec-2-enoyl carnitine,
3516,[],,trans-Hexadec-2-enoyl carnitine,
3517,[],,cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1),
3518,[],,"2,4,7,10,13-hexadecapentenoylcoa",
3519,[],,heptanoylcoa,
3520,C14209,,"4,17 dihydroxy estradiol",
